Skin Type,Product,Company_x,Star_x,Age,category,Ingredient,Good,Bad
지성,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.75,30대,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
지성,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.75,40대 이상,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
중성,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.79,10대,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
중성,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.79,20대,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
중성,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.79,30대,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
중성,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.79,40대 이상,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
복합성,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.72,10대,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
복합성,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.72,20대,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
복합성,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.72,30대,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
복합성,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.72,40대 이상,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
민감성,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.69,10대,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
민감성,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.69,20대,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
민감성,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.69,30대,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
민감성,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.69,40대 이상,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
여드름,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.72,10대,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
여드름,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.72,20대,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
여드름,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.72,30대,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
여드름,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.72,40대 이상,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
아토피,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.7,10대,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
아토피,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.7,20대,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
아토피,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.7,30대,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
아토피,다이브인 저분자 히알루론산 클렌징폼 150ml 더블기획 (+시카 클렌징폼 50ml),토리든,4.7,40대 이상,,(20:피부 보습) (3:피부 보호) (1:수분 증발 차단) (1:수렴 진정),"(보습잘되는:2,089) (세정잘되는:1,905) (수분있는:1,889) (약산성인:1,054) (트러블안생기는:557) (2차세안에적합한:512) (쫀득한:469)",(노폐물제거안되는:439) (뽀드득거리지않는:331) (알러지반응오는:113) (거품이풍성하지않은:85) (리치한:53) (피지안없어지는:38) (각질제거안되는:37)
건성,다이브인 저분자 히알루론산 토너 300ml 더블기획(+클렌징폼 30 ml),토리든,4.65,10대,skin/toner,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '17'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '2'}]","흡수잘되는(3,384), 가벼운(2,570), 트러블안생기는(2,052), 산뜻한(1,517), 끈적하지않은(1,469), 잘발리는(976), 속건조에효과있는(824)","흘러내리는(1,105), 알러지반응오는(349), 눈통증있는(188), 미끌거리는(106), 잘굳는(95), 가려운(91), 지속력안좋은(88)"
건성,다이브인 저분자 히알루론산 토너 300ml 더블기획(+클렌징폼 30 ml),토리든,4.65,20대,skin/toner,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '17'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '2'}]","흡수잘되는(3,384), 가벼운(2,570), 트러블안생기는(2,052), 산뜻한(1,517), 끈적하지않은(1,469), 잘발리는(976), 속건조에효과있는(824)","흘러내리는(1,105), 알러지반응오는(349), 눈통증있는(188), 미끌거리는(106), 잘굳는(95), 가려운(91), 지속력안좋은(88)"
건성,다이브인 저분자 히알루론산 토너 300ml 더블기획(+클렌징폼 30 ml),토리든,4.65,30대,skin/toner,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '17'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '2'}]","흡수잘되는(3,384), 가벼운(2,570), 트러블안생기는(2,052), 산뜻한(1,517), 끈적하지않은(1,469), 잘발리는(976), 속건조에효과있는(824)","흘러내리는(1,105), 알러지반응오는(349), 눈통증있는(188), 미끌거리는(106), 잘굳는(95), 가려운(91), 지속력안좋은(88)"
지성,다이브인 저분자 히알루론산 토너 300ml 더블기획(+클렌징폼 30 ml),토리든,4.74,10대,skin/toner,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '17'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '2'}]","흡수잘되는(3,384), 가벼운(2,570), 트러블안생기는(2,052), 산뜻한(1,517), 끈적하지않은(1,469), 잘발리는(976), 속건조에효과있는(824)","흘러내리는(1,105), 알러지반응오는(349), 눈통증있는(188), 미끌거리는(106), 잘굳는(95), 가려운(91), 지속력안좋은(88)"
지성,다이브인 저분자 히알루론산 토너 300ml 더블기획(+클렌징폼 30 ml),토리든,4.74,20대,skin/toner,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '17'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '2'}]","흡수잘되는(3,384), 가벼운(2,570), 트러블안생기는(2,052), 산뜻한(1,517), 끈적하지않은(1,469), 잘발리는(976), 속건조에효과있는(824)","흘러내리는(1,105), 알러지반응오는(349), 눈통증있는(188), 미끌거리는(106), 잘굳는(95), 가려운(91), 지속력안좋은(88)"
지성,다이브인 저분자 히알루론산 토너 300ml 더블기획(+클렌징폼 30 ml),토리든,4.74,30대,skin/toner,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '17'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '2'}]","흡수잘되는(3,384), 가벼운(2,570), 트러블안생기는(2,052), 산뜻한(1,517), 끈적하지않은(1,469), 잘발리는(976), 속건조에효과있는(824)","흘러내리는(1,105), 알러지반응오는(349), 눈통증있는(188), 미끌거리는(106), 잘굳는(95), 가려운(91), 지속력안좋은(88)"
